Channel,Season,Status,Color Choice,Gender,Product Line,Product Class,Product Sub Class,Silhouette,Style Code,Style Name,Color,Size Scale,SILHOUETTE USED FOR SIZING,Size Weight Code,,
Retail,FAHO25,Active,V215BLK,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Black,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V215GYH,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Grey Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V215HHB,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Huckleberry Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V215HIN,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Ink Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V215HPT,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Platinum Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V215SAH,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Sable Heather,"XS, S, M, L, XL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V215HAB,MENS,APPAREL,OUTERWEAR,JACKETS,HOODED FULL ZIP,V215,Sunday Element Jacket,Smoke Blue Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V265HGN,MENS,APPAREL,OUTERWEAR,JACKETS,NON-HOODED FULL ZIP,V265,Sunday Element Track Jacket,Agate Green Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V265BLK,MENS,APPAREL,OUTERWEAR,JACKETS,NON-HOODED FULL ZIP,V265,Sunday Element Track Jacket,Black,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V265GYH,MENS,APPAREL,OUTERWEAR,JACKETS,NON-HOODED FULL ZIP,V265,Sunday Element Track Jacket,Grey Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V265HHB,MENS,APPAREL,OUTERWEAR,JACKETS,NON-HOODED FULL ZIP,V265,Sunday Element Track Jacket,Huckleberry Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V265HIN,MENS,APPAREL,OUTERWEAR,JACKETS,NON-HOODED FULL ZIP,V265,Sunday Element Track Jacket,Ink Heather,"XS,S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V536AGN,MENS,APPAREL,OUTERWEAR,JACKETS,SHELL,V536,Venture Track Jacket,Agate Green Linen Texture,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V536BKL,MENS,APPAREL,OUTERWEAR,JACKETS,SHELL,V536,Venture Track Jacket,Black Linen Texture,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V536DBT,MENS,APPAREL,OUTERWEAR,JACKETS,SHELL,V536,Venture Track Jacket,Dusty Blue Linen Texture,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V595DPR,MENS,APPAREL,OUTERWEAR,JACKETS,LIFESTYLE,V595,Vuori Cord Jacket,Dark Pewter,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V595TOT,MENS,APPAREL,OUTERWEAR,JACKETS,LIFESTYLE,V595,Vuori Cord Jacket,Toast,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V2007INK,MENS,APPAREL,OUTERWEAR,JACKETS,SHIRT JACKET,V2007,Waffle Shirt Jacket,Ink,"S,M,L,XL,XXL",SHIRT JACKET,MNUSRT SHIRT JKTS,,
Retail,FAHO25,Active,V2007SHR,MENS,APPAREL,OUTERWEAR,JACKETS,SHIRT JACKET,V2007,Waffle Shirt Jacket,Mushroom,"S,M,L,XL,XXL",SHIRT JACKET,MNUSRT SHIRT JKTS,,
Retail,FAHO25,Active,V4017AGY,MENS,APPAREL,OUTERWEAR,SNOW,RAIN,V4017,Taika Snow Pant,Amethyst Grey,"S,M,L,XL,XXL",JACKETS,MNUSRTELASTIC PANTS,,
Retail,FAHO25,Active,V4017BLK,MENS,APPAREL,OUTERWEAR,SNOW,RAIN,V4017,Taika Snow Pant,Black,"S,M,L,XL,XXL",JACKETS,MNUSRTELASTIC PANTS,,
Retail,FAHO25,Active,V4017SPN,MENS,APPAREL,OUTERWEAR,SNOW,RAIN,V4017,Taika Snow Pant,Sea Pine,"S,M,L,XL,XXL",JACKETS,MNUSRTELASTIC PANTS,,
Retail,FAHO25,Active,V5002AGY,MENS,APPAREL,OUTERWEAR,SNOW,RAIN,V5002,Taika Snow Shell,Amethyst Grey,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V5002BLK,MENS,APPAREL,OUTERWEAR,SNOW,RAIN,V5002,Taika Snow Shell,Black,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V5002SPN,MENS,APPAREL,OUTERWEAR,SNOW,RAIN,V5002,Taika Snow Shell,Sea Pine,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V5015BLK,MENS,APPAREL,OUTERWEAR,VESTS,FLEECE,V5015,Aspen Vest,Black,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V5015SHR,MENS,APPAREL,OUTERWEAR,VESTS,FLEECE,V5015,Aspen Vest,Mushroom,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V5015OBL,MENS,APPAREL,OUTERWEAR,VESTS,FLEECE,V5015,Aspen Vest,Ocean Blue,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V587BLK,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V587,Echo Insulated Vest 2.0,Black,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V587MNL,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V587,Echo Insulated Vest 2.0,Moonlight,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V587NVY,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V587,Echo Insulated Vest 2.0,Navy,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V587RRK,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V587,Echo Insulated Vest 2.0,River Rock,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V587THY,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V587,Echo Insulated Vest 2.0,Thyme,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V580BLK,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V580,Steadfast Insulated Vest,Black,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V580BCO,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V580,Steadfast Insulated Vest,Blue Coast,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V580SFG,MENS,APPAREL,OUTERWEAR,VESTS,INSULATED,V580,Steadfast Insulated Vest,Sea Fog,"S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V286HGN,MENS,APPAREL,OUTERWEAR,VESTS,NON-HOODED FULL ZIP,V286,Sunday Element Vest,Agate Green Heather,"XS,S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V286BLK,MENS,APPAREL,OUTERWEAR,VESTS,NON-HOODED FULL ZIP,V286,Sunday Element Vest,Black,"XS,S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V286FGR,MENS,APPAREL,OUTERWEAR,VESTS,NON-HOODED FULL ZIP,V286,Sunday Element Vest,Frost Grey,"XS,S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V286HIN,MENS,APPAREL,OUTERWEAR,VESTS,NON-HOODED FULL ZIP,V286,Sunday Element Vest,Ink Heather,"XS,S,M,L,XL,XXL",VESTS,MNUSRTVESTS,,
Retail,FAHO25,Active,V314BLK,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V314,Cruise Boardshort,Black,"28,30,31,32,33,34,36,38",BOARDSHORTS,MNUSRTBOARDSHORTS,,
Retail,FAHO25,Active,V314DSC,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V314,Cruise Boardshort,Deep Sea Colorblock,"28,30,31,32,33,34,36,38",BOARDSHORTS,MNUSRTBOARDSHORTS,,
Retail,FAHO25,Active,V314DBT,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V314,Cruise Boardshort,Dusty Blue Linen Texture,"28,30,31,32,33,34,36,38",BOARDSHORTS,MNUSRTBOARDSHORTS,,
Retail,FAHO25,Active,V314DPH,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V314,Cruise Boardshort,Dusty Plum Thatch,"28,30,31,32,33,34,36,38",BOARDSHORTS,MNUSRTBOARDSHORTS,,
Retail,FAHO25,Active,V314ZWL,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V314,Cruise Boardshort,Zion Rose Water Lily,"28,30,31,32,33,34,36,38",BOARDSHORTS,MNUSRTBOARDSHORTS,,
Retail,FAHO25,Active,V3087AYS,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3087,Maverick Volley Short Lined,Abyss,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3087ADO,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3087,Maverick Volley Short Lined,Adobe,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3087BLK,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3087,Maverick Volley Short Lined,Black,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3087HKD,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3087,Maverick Volley Short Lined,Huckleberry Drawn,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3087SDG,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3087,Maverick Volley Short Lined,Sky Grey,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3016BLK,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3016,Maverick Volley Short,Black,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3016LWL,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3016,Maverick Volley Short,Light Deep Sea Water Lily,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3016SDG,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3016,Maverick Volley Short,Sky Grey,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,V3016ZRS,MENS,APPAREL,WATER,BOARDSHORTS,ELASTIC WAIST,V3016,Maverick Volley Short,Zion Rose,"XS,S,M,L,XL,XXL",BOARDSHORTS,MNUSRTBOARDSHORTS S-XXL,,
Retail,FAHO25,Active,VW4442HOR,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4442,Granite Classic Sweatpant,Oregano Heather,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4401-LEVG,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4401-L,Restore Classic Sweatpant- Long,Evergreen,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4401-LPHG,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4401-L,Restore Classic Sweatpant- Long,Pale Grey Heather,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4401-LWBL,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4401-L,Restore Classic Sweatpant- Long,Washed Black,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4401-SEVG,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4401-S,Restore Classic Sweatpant- Short,Evergreen,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4401-SPHG,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4401-S,Restore Classic Sweatpant- Short,Pale Grey Heather,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4401-SWBL,WOMENS,APPAREL,BOTTOMS,JOGGERS,JOGGER,VW4401-S,Restore Classic Sweatpant- Short,Washed Black,XXS-XXL,JOGGER,WNUSRTJOGGERS,,
Retail,FAHO25,Active,VW4018CGP,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Charcoal Glen Plaid,XXS-XXL,BLISSBLEND,WNUSRT BLISS LEGGINGS,,
Retail,FAHO25,Active,VW4430HBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4430,Granite Fold Over Straight Leg,Black Heather,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4430HOM,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4430,Granite Fold Over Straight Leg,Oatmeal Heather,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4453-LHBN,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-L,Restore Straight Leg Sweatpant- Long,Bone Heather,XXS-XXL,PANTS - LONG,WNUSRT PANTS LONG,,
Retail,FAHO25,Active,VW4453-LEVG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-L,Restore Straight Leg Sweatpant- Long,Evergreen,XXS-XXL,PANTS - LONG,WNUSRT PANTS LONG,,
Retail,FAHO25,Active,VW4453-LJAV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-L,Restore Straight Leg Sweatpant- Long,Java,XXS-XXL,PANTS - LONG,WNUSRT PANTS LONG,,
Retail,FAHO25,Active,VW4453-LWBL,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-L,Restore Straight Leg Sweatpant- Long,Washed Black,XXS-XXL,PANTS - LONG,WNUSRT PANTS LONG,,
Retail,FAHO25,Active,VW4453-SHBN,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-S,Restore Straight Leg Sweatpant- Short,Bone Heather,XXS-XXL,PANTS - SHORT,WNUSRT PANTS SHORT,,
Retail,FAHO25,Active,VW4453-SEVG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-S,Restore Straight Leg Sweatpant- Short,Evergreen,XXS-XXL,PANTS - SHORT,WNUSRT PANTS SHORT,,
Retail,FAHO25,Active,VW4453-SJAV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-S,Restore Straight Leg Sweatpant- Short,Java,XXS-XXL,PANTS - SHORT,WNUSRT PANTS SHORT,,
Retail,FAHO25,Active,VW4453-SWBL,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453-S,Restore Straight Leg Sweatpant- Short,Washed Black,XXS-XXL,PANTS - SHORT,WNUSRT PANTS SHORT,,
Retail,FAHO25,Active,VW4453BHZ,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453,Restore Straight Leg Sweatpant,Blue Haze,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4453HBN,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453,Restore Straight Leg Sweatpant,Bone Heather,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4453EVG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453,Restore Straight Leg Sweatpant,Evergreen,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4453JAV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453,Restore Straight Leg Sweatpant,Java,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4453VRO,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453,Restore Straight Leg Sweatpant,Vintage Rose,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4453WBL,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4453,Restore Straight Leg Sweatpant,Washed Black,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4349JAV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4349,Restore Ultra Wideleg Sweatpant,Java,XXS-XXL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4428-SBLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4428-S,Waffle Wideleg Pant - Short,Black,XS-XL,PANTS - SHORT,WNUSRT PANTS SHORT,,
Retail,FAHO25,Active,VW4428-SLHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4428-S,Waffle Wideleg Pant - Short,Light Heather Grey,XS-XL,PANTS - SHORT,WNUSRT PANTS SHORT,,
Retail,FAHO25,Active,VW4428BLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4428,Waffle Wideleg Pant,Black,XS-XL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4428LHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4428,Waffle Wideleg Pant,Light Heather Grey,XS-XL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW4428STR,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4428,Waffle Wideleg Pant,Strawberry,XS-XL,PANT,WNUSRT PANTS,,
Retail,FAHO25,Active,VW1099CGP,WOMENS,APPAREL,BRAS,SPORTSBRAS,LOW SUPPORT,VW1099,Vuori AllTheFeels Bra,Charcoal Glen Plaid,XXS-XXL,BLISSBLEND,WNUSRT BLISS SPORTSBRA,,
Retail,FAHO25,Active,VW2149HOR,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED 1/2 ZIP,VW2149,Granite Half Zip,Oregano Heather,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2064SYH,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2064,Halo Modern Full Zip Hoodie,Stellar Sky Heather,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2064TBK,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2064,Halo Modern Full Zip Hoodie,True Black,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2030EVG,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2030,Restore Full Zip Hoodie,Evergreen,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2081BHZ,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED CREW,VW2081,Restore Mini Crew,Blue Haze,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2081HBN,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED CREW,VW2081,Restore Mini Crew,Bone Heather,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2081EVG,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED CREW,VW2081,Restore Mini Crew,Evergreen,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2081JAV,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED CREW,VW2081,Restore Mini Crew,Java,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2081WBL,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED CREW,VW2081,Restore Mini Crew,Washed Black,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2074CRR,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2074,Restore Mini Full Zip Hoodie,Cherry,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2074JAV,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2074,Restore Mini Full Zip Hoodie,Java,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2074WBL,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2074,Restore Mini Full Zip Hoodie,Washed Black,XXS-XXL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2097LHG,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,NON-HOODED CREW,VW2097,Sedona Bubble Crew,Light Heather Grey,XS-XL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2099BLK,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2099,Waffle Full Zip Hoodie,Black,XS-XL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2099LHG,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2099,Waffle Full Zip Hoodie,Light Heather Grey,XS-XL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW2099STR,WOMENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,VW2099,Waffle Full Zip Hoodie,Strawberry,XS-XL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW556BLK,WOMENS,APPAREL,OUTERWEAR,JACKETS,INSULATED,VW556,Mammoth Down Parka,Black,XXS-XXL,JACKETS,WNUSRTJACKETS,,
Retail,FAHO25,Active,VW599HUK,WOMENS,APPAREL,OUTERWEAR,PULLOVERS,FLEECE,VW599,Women's Aspen Half Zip,Huckleberry,XS-XL,SWEATSHIRTS,WNUSRTFLEECE,,
Retail,FAHO25,Active,VW1469HZH,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1469,L/S Halo Essential Crew Tee,Blue Haze Heather,XXS-XXL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1469SYH,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1469,L/S Halo Essential Crew Tee,Stellar Sky Heather,XXS-XXL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1469RBH,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1469,L/S Halo Essential Crew Tee,Strawberry Heather,XXS-XXL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1467HBK,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1467,L/S Halo Snap Cardigan,Black Heather,XXS-XXL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1467HEE,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1467,L/S Halo Snap Cardigan,Ecru Heather,XXS-XXL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1467HEV,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1467,L/S Halo Snap Cardigan,Evergreen Heather,XXS-XXL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1435LHG,WOMENS,APPAREL,TOPS,LONG SLEEVE,TEE,VW1435,L/S Waffle Top,Light Heather Grey,XS-XL,LONG SLEEVE,WNUSRTLS TOPS,,
Retail,FAHO25,Active,VW1384BLK,WOMENS,APPAREL,TOPS,SHORT SLEEVE,TEE,VW1384,S/S Heavyweight Crop Cotton Tee,Black,XXS-XXL,SHORT SLEEVE,WNUSRTSS TOPS,,
Retail,FAHO25,Active,VW1312BLK,WOMENS,APPAREL,TOPS,SHORT SLEEVE,TEE,VW1312,S/S Heavyweight OS Cotton Tee,Black,XXS-XXL,SHORT SLEEVE,WNUSRTSS TOPS,,
Retail,FAHO25,Active,VW1383DJV,WOMENS,APPAREL,TOPS,SHORT SLEEVE,TEE,VW1383,S/S Waffle Baby Tee,Dark Java,XS-XL,SHORT SLEEVE,WNUSRTSS TOPS,,
Retail,FAHO25,Active,VW1383LHG,WOMENS,APPAREL,TOPS,SHORT SLEEVE,TEE,VW1383,S/S Waffle Baby Tee,Light Heather Grey,XS-XL,SHORT SLEEVE,WNUSRTSS TOPS,,
Retail,FAHO25,Active,VW1383STR,WOMENS,APPAREL,TOPS,SHORT SLEEVE,TEE,VW1383,S/S Waffle Baby Tee,Strawberry,XS-XL,SHORT SLEEVE,WNUSRTSS TOPS,,
Retail,FAHO25,Active,V4021-SROO,MENS,APPAREL,BOTTOMS,PANTS,PANT,V4021-S,"MetaTwill Pant Athletic Slim Fit 30""",Root,"28,30,31,32,33,34,36,38","30"" LENGTH",MNUSRT FIXED PANT 30,,
Retail,FAHO25,Active,V3036BDK,MENS,APPAREL,BOTTOMS,SHORTS,UNLINED,V3036,"Kore Short Unlined 5""",Blue Dusk,"XS,S,M,L,XL,XXL","5"" INCH","MNUSRETAIL 5"" SHORTS",,
Retail,FAHO25,Active,V3036MLS,MENS,APPAREL,BOTTOMS,SHORTS,UNLINED,V3036,"Kore Short Unlined 5""",Moonlight Sand,"XS,S,M,L,XL,XXL","5"" INCH","MNUSRETAIL 5"" SHORTS",,
Retail,FAHO25,Active,V388MLS,MENS,APPAREL,BOTTOMS,SHORTS,UNLINED,V388,"Kore Short Unlined 7""",Moonlight Sand,"XS,S,M,L,XL,XXL",Shorts,MNUSRETAIL ELASTIC SHORTS,,
Retail,FAHO25,Active,V2050HTP,MENS,APPAREL,LAYERS,SWEATSHIRTS,HOODED FULL ZIP,V2050,Ponto Full Zip Hoodie,Spruce Heather,"XS,S,M,L,XL,XXL,3XL",SWEATSHIRTS,MNUSRTFLEECE,,
Retail,FAHO25,Active,V5090INK,MENS,APPAREL,OUTERWEAR,JACKETS,LIFESTYLE,V5090,Ballard Jacket,Ink,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
Retail,FAHO25,Active,V5090ORE,MENS,APPAREL,OUTERWEAR,JACKETS,LIFESTYLE,V5090,Ballard Jacket,Oregano,"S,M,L,XL,XXL",JACKETS,MNUSRTJACKETS,,
