Season,SCALECODE,CONFIGURATION,SIZEVALUEID,QUANTITY,QUANTITYDISTRIBUTIONMETHOD,SCALEDESCRIPTION,SIZERANGEID,Percent
FAHO25,USRT RUNNER BELT,,XS,0,Percent,US Retail Robes,MDB,0%
FAHO25,USRTSOCKS,,L,42,Percent,US Retail Socks ANKLE,USS,42%
FAHO25,USRTSOCKS,,M,38,Percent,US Retail Socks ANKLE,USS,38%
FAHO25,USRTSOCKS,,S,20,Percent,US Retail Socks ANKLE,USS,20%
FAHO25,USRTSOCKS CREW,,L,38,Percent,US Retail Socks CREW,USS,38%
FAHO25,USRTSOCKS CREW,,M,40,Percent,US Retail Socks CREW,USS,40%
FAHO25,USRTSOCKS CREW,,S,22,Percent,US Retail Socks CREW,USS,22%
FAHO25,USRTSOCKS NO SHOW,,L,36,Percent,US Retail Socks NO SHOW,USS,36%
FAHO25,USRTSOCKS NO SHOW,,M,41,Percent,US Retail Socks NO SHOW,USS,41%
FAHO25,USRTSOCKS NO SHOW,,S,23,Percent,US Retail Socks NO SHOW,USS,23%
FAHO25,WNUSEC BODYSUIT,,L,11,Percent,Womens US Ecomm Bodysuit,WST,11%
FAHO25,WNUSEC BODYSUIT,,M,34,Percent,Womens US Ecomm Bodysuit,WST,34%
FAHO25,WNUSEC BODYSUIT,,S,38,Percent,Womens US Ecomm Bodysuit,WST,38%
FAHO25,WNUSEC BODYSUIT,,XL,2,Percent,Womens US Ecomm Bodysuit,WST,2%
FAHO25,WNUSEC BODYSUIT,,XS,13,Percent,Womens US Ecomm Bodysuit,WST,13%
FAHO25,WNUSEC BODYSUIT,,XXL,1,Percent,Womens US Ecomm Bodysuit,WST,1%
FAHO25,WNUSEC BODYSUIT,,XXS,1,Percent,Womens US Ecomm Bodysuit,WST,1%
FAHO25,WNUSECBRABLISSB,,L,10,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,10%
FAHO25,WNUSECBRABLISSB,,M,34,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,34%
FAHO25,WNUSECBRABLISSB,,S,41,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,41%
FAHO25,WNUSECBRABLISSB,,XL,3,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,3%
FAHO25,WNUSECBRABLISSB,,XS,10,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,10%
FAHO25,WNUSECBRABLISSB,,XXL,1,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,1%
FAHO25,WNUSECBRABLISSB,,XXS,1,Percent,Womens US Ecomm Bra Bliss Blend Ext.,WST,1%
FAHO25,WNUSECDRESSES,,L,12,Percent,Womens US Ecomm DRESSES,WST,12%
FAHO25,WNUSECDRESSES,,M,33,Percent,Womens US Ecomm DRESSES,WST,33%
FAHO25,WNUSECDRESSES,,S,37,Percent,Womens US Ecomm DRESSES,WST,37%
FAHO25,WNUSECDRESSES,,XL,4,Percent,Womens US Ecomm DRESSES,WST,4%
FAHO25,WNUSECDRESSES,,XS,14,Percent,Womens US Ecomm DRESSES,WST,14%
FAHO25,WNUSECDRESSES,,XXL,0,Percent,Womens US Ecomm DRESSES,WST,0%
FAHO25,WNUSECDRESSES,,XXS,0,Percent,Womens US Ecomm DRESSES,WST,0%
FAHO25,WNUSECDRESSES Ext.,,L,8,Percent,Womens US Ecomm DRESSES Ext.,WST,8%
FAHO25,WNUSECDRESSES Ext.,,M,40,Percent,Womens US Ecomm DRESSES Ext.,WST,40%
FAHO25,WNUSECDRESSES Ext.,,S,39,Percent,Womens US Ecomm DRESSES Ext.,WST,39%
FAHO25,WNUSECDRESSES Ext.,,XL,2,Percent,Womens US Ecomm DRESSES Ext.,WST,2%
FAHO25,WNUSECDRESSES Ext.,,XS,9,Percent,Womens US Ecomm DRESSES Ext.,WST,9%
FAHO25,WNUSECDRESSES Ext.,,XXL,1,Percent,Womens US Ecomm DRESSES Ext.,WST,1%
FAHO25,WNUSECDRESSES Ext.,,XXS,1,Percent,Womens US Ecomm DRESSES Ext.,WST,1%
FAHO25,WNUSECFLEECE,,L,12,Percent,Womens US Ecomm FLEECE,WST,12%
FAHO25,WNUSECFLEECE,,M,30,Percent,Womens US Ecomm FLEECE,WST,30%
FAHO25,WNUSECFLEECE,,S,35,Percent,Womens US Ecomm FLEECE,WST,35%
FAHO25,WNUSECFLEECE,,XL,4,Percent,Womens US Ecomm FLEECE,WST,4%
FAHO25,WNUSECFLEECE,,XS,19,Percent,Womens US Ecomm FLEECE,WST,19%
FAHO25,WNUSECFLEECE,,XXL,0,Percent,Womens US Ecomm FLEECE,WST,0%
FAHO25,WNUSECFLEECE,,XXS,0,Percent,Womens US Ecomm FLEECE,WST,0%
FAHO25,WNUSECFLEECE Ext.,,L,15,Percent,Womens US Ecomm FLEECE Ext.,WST,15%
FAHO25,WNUSECFLEECE Ext.,,M,31,Percent,Womens US Ecomm FLEECE Ext.,WST,31%
FAHO25,WNUSECFLEECE Ext.,,S,31,Percent,Womens US Ecomm FLEECE Ext.,WST,31%
FAHO25,WNUSECFLEECE Ext.,,XL,6,Percent,Womens US Ecomm FLEECE Ext.,WST,6%
FAHO25,WNUSECFLEECE Ext.,,XS,13,Percent,Womens US Ecomm FLEECE Ext.,WST,13%
FAHO25,WNUSECFLEECE Ext.,,XXL,2,Percent,Womens US Ecomm FLEECE Ext.,WST,2%
FAHO25,WNUSECFLEECE Ext.,,XXS,2,Percent,Womens US Ecomm FLEECE Ext.,WST,2%
FAHO25,WNUSECJACKETS,,L,12,Percent,Womens US Ecomm JACKETS,WST,12%
FAHO25,WNUSECJACKETS,,M,29,Percent,Womens US Ecomm JACKETS,WST,29%
FAHO25,WNUSECJACKETS,,S,36,Percent,Womens US Ecomm JACKETS,WST,36%
FAHO25,WNUSECJACKETS,,XL,4,Percent,Womens US Ecomm JACKETS,WST,4%
FAHO25,WNUSECJACKETS,,XS,19,Percent,Womens US Ecomm JACKETS,WST,19%
FAHO25,WNUSECJACKETS,,XXL,0,Percent,Womens US Ecomm JACKETS,WST,0%
FAHO25,WNUSECJACKETS,,XXS,0,Percent,Womens US Ecomm JACKETS,WST,0%
FAHO25,WNUSECJACKETS Ext.,,L,12,Percent,Womens US Ecomm JACKETS Ext.,WST,12%
FAHO25,WNUSECJACKETS Ext.,,M,26,Percent,Womens US Ecomm JACKETS Ext.,WST,26%
FAHO25,WNUSECJACKETS Ext.,,S,36,Percent,Womens US Ecomm JACKETS Ext.,WST,36%
FAHO25,WNUSECJACKETS Ext.,,XL,5,Percent,Womens US Ecomm JACKETS Ext.,WST,5%
FAHO25,WNUSECJACKETS Ext.,,XS,18,Percent,Womens US Ecomm JACKETS Ext.,WST,18%
FAHO25,WNUSECJACKETS Ext.,,XXL,1,Percent,Womens US Ecomm JACKETS Ext.,WST,1%
FAHO25,WNUSECJACKETS Ext.,,XXS,2,Percent,Womens US Ecomm JACKETS Ext.,WST,2%
FAHO25,WNUSECJOGGERS,,L,12,Percent,Womens US Ecomm JOGGERS,WSB,12%
FAHO25,WNUSECJOGGERS,,M,30,Percent,Womens US Ecomm JOGGERS,WSB,30%
FAHO25,WNUSECJOGGERS,,S,37,Percent,Womens US Ecomm JOGGERS,WSB,37%
FAHO25,WNUSECJOGGERS,,XL,4,Percent,Womens US Ecomm JOGGERS,WSB,4%
FAHO25,WNUSECJOGGERS,,XS,17,Percent,Womens US Ecomm JOGGERS,WSB,17%
FAHO25,WNUSECJOGGERS,,XXL,0,Percent,Womens US Ecomm JOGGERS,WSB,0%
FAHO25,WNUSECJOGGERS,,XXS,0,Percent,Womens US Ecomm JOGGERS,WSB,0%
FAHO25,WNUSECJOGGERS Ext.,,L,15,Percent,Womens US Ecomm JOGGERS Ext.,WSB,15%
FAHO25,WNUSECJOGGERS Ext.,,M,33,Percent,Womens US Ecomm JOGGERS Ext.,WSB,33%
FAHO25,WNUSECJOGGERS Ext.,,S,31,Percent,Womens US Ecomm JOGGERS Ext.,WSB,31%
FAHO25,WNUSECJOGGERS Ext.,,XL,5,Percent,Womens US Ecomm JOGGERS Ext.,WSB,5%
FAHO25,WNUSECJOGGERS Ext.,,XS,12,Percent,Womens US Ecomm JOGGERS Ext.,WSB,12%
FAHO25,WNUSECJOGGERS Ext.,,XXL,2,Percent,Womens US Ecomm JOGGERS Ext.,WSB,2%
FAHO25,WNUSECJOGGERS Ext.,,XXS,2,Percent,Womens US Ecomm JOGGERS Ext.,WSB,2%
FAHO25,WNUSECJUMPSUITS,,L,9,Percent,Womens US Ecomm JUMPSUITS,WSB,9%
FAHO25,WNUSECJUMPSUITS,,M,28,Percent,Womens US Ecomm JUMPSUITS,WSB,28%
FAHO25,WNUSECJUMPSUITS,,S,43,Percent,Womens US Ecomm JUMPSUITS,WSB,43%
FAHO25,WNUSECJUMPSUITS,,XL,3,Percent,Womens US Ecomm JUMPSUITS,WSB,3%
FAHO25,WNUSECJUMPSUITS,,XS,17,Percent,Womens US Ecomm JUMPSUITS,WSB,17%
FAHO25,WNUSECJUMPSUITS,,XXL,0,Percent,Womens US Ecomm JUMPSUITS,WSB,0%
FAHO25,WNUSECJUMPSUITS,,XXS,0,Percent,Womens US Ecomm JUMPSUITS,WSB,0%
FAHO25,WNUSECJUMPSUITS Ext.,,L,9,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,9%
FAHO25,WNUSECJUMPSUITS Ext.,,M,26,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,26%
FAHO25,WNUSECJUMPSUITS Ext.,,S,39,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,39%
FAHO25,WNUSECJUMPSUITS Ext.,,XL,3,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,3%
FAHO25,WNUSECJUMPSUITS Ext.,,XS,21,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,21%
FAHO25,WNUSECJUMPSUITS Ext.,,XXL,1,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,1%
FAHO25,WNUSECJUMPSUITS Ext.,,XXS,1,Percent,Womens US Ecomm JUMPSUITS Ext.,WSB,1%
FAHO25,WNUSECLEGGINGS,,L,13,Percent,Womens US Ecomm LEGGINGS,WSB,13%
FAHO25,WNUSECLEGGINGS,,M,33,Percent,Womens US Ecomm LEGGINGS,WSB,33%
FAHO25,WNUSECLEGGINGS,,S,37,Percent,Womens US Ecomm LEGGINGS,WSB,37%
FAHO25,WNUSECLEGGINGS,,XL,4,Percent,Womens US Ecomm LEGGINGS,WSB,4%
FAHO25,WNUSECLEGGINGS,,XS,13,Percent,Womens US Ecomm LEGGINGS,WSB,13%
FAHO25,WNUSECLEGGINGS,,XXL,0,Percent,Womens US Ecomm LEGGINGS,WSB,0%
FAHO25,WNUSECLEGGINGS,,XXS,0,Percent,Womens US Ecomm LEGGINGS,WSB,0%
FAHO25,WNUSECLEGGINGS Ext.,,L,13,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,13%
FAHO25,WNUSECLEGGINGS Ext.,,M,34,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,34%
FAHO25,WNUSECLEGGINGS Ext.,,S,37,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,37%
FAHO25,WNUSECLEGGINGS Ext.,,XL,4,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,4%
FAHO25,WNUSECLEGGINGS Ext.,,XS,10,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,10%
FAHO25,WNUSECLEGGINGS Ext.,,XXL,1,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,1%
FAHO25,WNUSECLEGGINGS Ext.,,XXS,1,Percent,Womens US Ecomm LEGGINGS Ext.,WSB,1%
FAHO25,WNUSECLEGGINGS LONG,,L,20,Percent,Womens US Ecomm LEGGINGS LONG,WSB,20%
FAHO25,WNUSECLEGGINGS LONG,,M,41,Percent,Womens US Ecomm LEGGINGS LONG,WSB,41%
FAHO25,WNUSECLEGGINGS LONG,,S,28,Percent,Womens US Ecomm LEGGINGS LONG,WSB,28%
FAHO25,WNUSECLEGGINGS LONG,,XL,7,Percent,Womens US Ecomm LEGGINGS LONG,WSB,7%
FAHO25,WNUSECLEGGINGS LONG,,XS,4,Percent,Womens US Ecomm LEGGINGS LONG,WSB,4%
FAHO25,WNUSECLEGGINGS LONG,,XXL,0,Percent,Womens US Ecomm LEGGINGS LONG,WSB,0%
FAHO25,WNUSECLEGGINGS LONG,,XXS,0,Percent,Womens US Ecomm LEGGINGS LONG,WSB,0%
FAHO25,WNUSECLEGGINGS SHORT,,L,11,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,11%
FAHO25,WNUSECLEGGINGS SHORT,,M,29,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,29%
FAHO25,WNUSECLEGGINGS SHORT,,S,39,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,39%
FAHO25,WNUSECLEGGINGS SHORT,,XL,5,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,5%
FAHO25,WNUSECLEGGINGS SHORT,,XS,16,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,16%
FAHO25,WNUSECLEGGINGS SHORT,,XXL,0,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,0%
FAHO25,WNUSECLEGGINGS SHORT,,XXS,0,Percent,Womens US Ecomm LEGGINGS SHORT,WSB,0%
FAHO25,WNUSECLEGGINGSBLISSB,,L,10,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,10%
FAHO25,WNUSECLEGGINGSBLISSB,,M,32,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,32%
FAHO25,WNUSECLEGGINGSBLISSB,,S,40,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,40%
FAHO25,WNUSECLEGGINGSBLISSB,,XL,3,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,3%
FAHO25,WNUSECLEGGINGSBLISSB,,XS,15,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,15%
FAHO25,WNUSECLEGGINGSBLISSB,,XXL,0,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,0%
FAHO25,WNUSECLEGGINGSBLISSB,,XXS,0,Percent,Womens US Ecomm Leggings Bliss Blend,WSB,0%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,L,10,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,10%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,M,31,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,31%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,S,39,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,39%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,XL,4,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,4%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,XS,13,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,13%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,XXL,1,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,1%
FAHO25,WNUSECLEGGINGSBLISSB EXT,,XXS,2,Percent,Womens US Ecomm Leggings Bliss Blend Ext,WSB,2%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,L,17,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,17%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,M,38,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,38%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,S,31,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,31%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,XL,6,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,6%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,XS,8,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,8%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,XXL,0,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,0%
FAHO25,WNUSECLEGGINGSBLISSB LONG,,XXS,0,Percent,Womens US Ecomm Leggings Bliss Blend LONG,WSB,0%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,L,11,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,11%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,M,27,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,27%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,S,40,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,40%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,XL,4,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,4%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,XS,18,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,18%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,XXL,0,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,0%
FAHO25,WNUSECLEGGINGSBLISSB SHORT,,XXS,0,Percent,Womens US Ecomm Leggings Bliss Blend SHORT,WSB,0%
FAHO25,WNUSECLS TOPS,,L,12,Percent,Womens US Ecomm LS TOPS,WST,12%
FAHO25,WNUSECLS TOPS,,M,32,Percent,Womens US Ecomm LS TOPS,WST,32%
FAHO25,WNUSECLS TOPS,,S,37,Percent,Womens US Ecomm LS TOPS,WST,37%
FAHO25,WNUSECLS TOPS,,XL,4,Percent,Womens US Ecomm LS TOPS,WST,4%
FAHO25,WNUSECLS TOPS,,XS,15,Percent,Womens US Ecomm LS TOPS,WST,15%
FAHO25,WNUSECLS TOPS,,XXL,0,Percent,Womens US Ecomm LS TOPS,WST,0%
FAHO25,WNUSECLS TOPS,,XXS,0,Percent,Womens US Ecomm LS TOPS,WST,0%
FAHO25,WNUSECLS TOPS Ext.,,L,13,Percent,Womens US Ecomm LS TOPS Ext.,WST,13%
FAHO25,WNUSECLS TOPS Ext.,,M,32,Percent,Womens US Ecomm LS TOPS Ext.,WST,32%
FAHO25,WNUSECLS TOPS Ext.,,S,34,Percent,Womens US Ecomm LS TOPS Ext.,WST,34%
FAHO25,WNUSECLS TOPS Ext.,,XL,6,Percent,Womens US Ecomm LS TOPS Ext.,WST,6%
FAHO25,WNUSECLS TOPS Ext.,,XS,11,Percent,Womens US Ecomm LS TOPS Ext.,WST,11%
FAHO25,WNUSECLS TOPS Ext.,,XXL,2,Percent,Womens US Ecomm LS TOPS Ext.,WST,2%
FAHO25,WNUSECLS TOPS Ext.,,XXS,2,Percent,Womens US Ecomm LS TOPS Ext.,WST,2%
FAHO25,WNUSECPANTS,,L,16,Percent,Womens US Ecomm PANTS,WSB,16%
FAHO25,WNUSECPANTS,,M,32,Percent,Womens US Ecomm PANTS,WSB,32%
FAHO25,WNUSECPANTS,,S,33,Percent,Womens US Ecomm PANTS,WSB,33%
FAHO25,WNUSECPANTS,,XL,5,Percent,Womens US Ecomm PANTS,WSB,5%
FAHO25,WNUSECPANTS,,XS,14,Percent,Womens US Ecomm PANTS,WSB,14%
FAHO25,WNUSECPANTS,,XXL,0,Percent,Womens US Ecomm PANTS,WSB,0%
FAHO25,WNUSECPANTS,,XXS,0,Percent,Womens US Ecomm PANTS,WSB,0%
FAHO25,WNUSECPANTS Ext.,,L,14,Percent,Womens US Ecomm PANTS Ext.,WSB,14%
FAHO25,WNUSECPANTS Ext.,,M,33,Percent,Womens US Ecomm PANTS Ext.,WSB,33%
FAHO25,WNUSECPANTS Ext.,,S,32,Percent,Womens US Ecomm PANTS Ext.,WSB,32%
FAHO25,WNUSECPANTS Ext.,,XL,5,Percent,Womens US Ecomm PANTS Ext.,WSB,5%
FAHO25,WNUSECPANTS Ext.,,XS,12,Percent,Womens US Ecomm PANTS Ext.,WSB,12%
FAHO25,WNUSECPANTS Ext.,,XXL,2,Percent,Womens US Ecomm PANTS Ext.,WSB,2%
FAHO25,WNUSECPANTS Ext.,,XXS,2,Percent,Womens US Ecomm PANTS Ext.,WSB,2%
FAHO25,WNUSECPANTS LONG,,L,17,Percent,Womens US Ecomm PANTS LONG,WSB,17%
FAHO25,WNUSECPANTS LONG,,M,36,Percent,Womens US Ecomm PANTS LONG,WSB,36%
FAHO25,WNUSECPANTS LONG,,S,31,Percent,Womens US Ecomm PANTS LONG,WSB,31%
FAHO25,WNUSECPANTS LONG,,XL,6,Percent,Womens US Ecomm PANTS LONG,WSB,6%
FAHO25,WNUSECPANTS LONG,,XS,10,Percent,Womens US Ecomm PANTS LONG,WSB,10%
FAHO25,WNUSECPANTS LONG,,XXL,0,Percent,Womens US Ecomm PANTS LONG,WSB,0%
FAHO25,WNUSECPANTS LONG,,XXS,0,Percent,Womens US Ecomm PANTS LONG,WSB,0%
FAHO25,WNUSECPANTS LONG EXT,,L,22,Percent,Womens US Ecomm PANTS LONG EXT,WSB,22%
FAHO25,WNUSECPANTS LONG EXT,,M,33,Percent,Womens US Ecomm PANTS LONG EXT,WSB,33%
FAHO25,WNUSECPANTS LONG EXT,,S,26,Percent,Womens US Ecomm PANTS LONG EXT,WSB,26%
FAHO25,WNUSECPANTS LONG EXT,,XL,8,Percent,Womens US Ecomm PANTS LONG EXT,WSB,8%
FAHO25,WNUSECPANTS LONG EXT,,XS,7,Percent,Womens US Ecomm PANTS LONG EXT,WSB,7%
FAHO25,WNUSECPANTS LONG EXT,,XXL,2,Percent,Womens US Ecomm PANTS LONG EXT,WSB,2%
FAHO25,WNUSECPANTS LONG EXT,,XXS,2,Percent,Womens US Ecomm PANTS LONG EXT,WSB,2%
FAHO25,WNUSECPANTS SHORT,,L,13,Percent,Womens US Ecomm PANTS SHORT,WSB,13%
FAHO25,WNUSECPANTS SHORT,,M,32,Percent,Womens US Ecomm PANTS SHORT,WSB,32%
FAHO25,WNUSECPANTS SHORT,,S,34,Percent,Womens US Ecomm PANTS SHORT,WSB,34%
FAHO25,WNUSECPANTS SHORT,,XL,5,Percent,Womens US Ecomm PANTS SHORT,WSB,5%
FAHO25,WNUSECPANTS SHORT,,XS,16,Percent,Womens US Ecomm PANTS SHORT,WSB,16%
FAHO25,WNUSECPANTS SHORT,,XXL,0,Percent,Womens US Ecomm PANTS SHORT,WSB,0%
FAHO25,WNUSECPANTS SHORT,,XXS,0,Percent,Womens US Ecomm PANTS SHORT,WSB,0%
FAHO25,WNUSECPANTS SHORT EXT,,L,10,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,10%
FAHO25,WNUSECPANTS SHORT EXT,,M,32,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,32%
FAHO25,WNUSECPANTS SHORT EXT,,S,37,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,37%
FAHO25,WNUSECPANTS SHORT EXT,,XL,4,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,4%
FAHO25,WNUSECPANTS SHORT EXT,,XS,15,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,15%
FAHO25,WNUSECPANTS SHORT EXT,,XXL,1,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,1%
FAHO25,WNUSECPANTS SHORT EXT,,XXS,1,Percent,Womens US Ecomm PANTS SHORT EXT,WSB,1%
FAHO25,WNUSECPRINTABLES,,L,11,Percent,Womens US Ecomm PRINTABLES,WST,11%
FAHO25,WNUSECPRINTABLES,,M,35,Percent,Womens US Ecomm PRINTABLES,WST,35%
FAHO25,WNUSECPRINTABLES,,S,37,Percent,Womens US Ecomm PRINTABLES,WST,37%
FAHO25,WNUSECPRINTABLES,,XL,5,Percent,Womens US Ecomm PRINTABLES,WST,5%
FAHO25,WNUSECPRINTABLES,,XS,12,Percent,Womens US Ecomm PRINTABLES,WST,12%
FAHO25,WNUSECPRINTABLES,,XXL,0,Percent,Womens US Ecomm PRINTABLES,WST,0%
FAHO25,WNUSECPRINTABLES,,XXS,0,Percent,Womens US Ecomm PRINTABLES,WST,0%
FAHO25,WNUSECPRINTABLES S-XL,,L,16,Percent,Womens US Ecomm PRINTABLES S-XL,WST,16%
FAHO25,WNUSECPRINTABLES S-XL,,M,33,Percent,Womens US Ecomm PRINTABLES S-XL,WST,33%
FAHO25,WNUSECPRINTABLES S-XL,,S,42,Percent,Womens US Ecomm PRINTABLES S-XL,WST,42%
FAHO25,WNUSECPRINTABLES S-XL,,XL,5,Percent,Womens US Ecomm PRINTABLES S-XL,WST,5%
FAHO25,WNUSECPRINTABLES S-XL,,XS,0,Percent,Womens US Ecomm PRINTABLES S-XL,WST,0%
FAHO25,WNUSECPRINTABLES S-XL,,XXL,4,Percent,Womens US Ecomm PRINTABLES S-XL,WST,4%
FAHO25,WNUSECPRINTABLES S-XL,,XXS,0,Percent,Womens US Ecomm PRINTABLES S-XL,WST,0%
FAHO25,WNUSECROMPERS,,L,14,Ratio,WNUSECROMPERS,WSB,14%
FAHO25,WNUSECROMPERS,,M,32,Ratio,WNUSECROMPERS,WSB,32%
FAHO25,WNUSECROMPERS,,S,35,Ratio,WNUSECROMPERS,WSB,35%
FAHO25,WNUSECROMPERS,,XL,4,Ratio,WNUSECROMPERS,WSB,4%
FAHO25,WNUSECROMPERS,,XS,14,Ratio,WNUSECROMPERS,WSB,14%
FAHO25,WNUSECROMPERS,,XXL,0,Ratio,WNUSECROMPERS,WSB,0%
FAHO25,WNUSECROMPERS,,XXS,0,Ratio,WNUSECROMPERS,WSB,0%
FAHO25,WNUSECROMPERS Ext.,,L,5,Ratio,WNUSECROMPERS Ext.,WSB,5%
FAHO25,WNUSECROMPERS Ext.,,M,23,Ratio,WNUSECROMPERS Ext.,WSB,23%
FAHO25,WNUSECROMPERS Ext.,,S,47,Ratio,WNUSECROMPERS Ext.,WSB,47%
FAHO25,WNUSECROMPERS Ext.,,XL,4,Ratio,WNUSECROMPERS Ext.,WSB,4%
FAHO25,WNUSECROMPERS Ext.,,XS,19,Ratio,WNUSECROMPERS Ext.,WSB,19%
FAHO25,WNUSECROMPERS Ext.,,XXL,1,Ratio,WNUSECROMPERS Ext.,WSB,1%
FAHO25,WNUSECROMPERS Ext.,,XXS,1,Ratio,WNUSECROMPERS Ext.,WSB,1%
FAHO25,WNUSECSHORTS,,L,12,Percent,Womens US Ecomm SHORTS,WSB,12%
FAHO25,WNUSECSHORTS,,M,32,Percent,Womens US Ecomm SHORTS,WSB,32%
FAHO25,WNUSECSHORTS,,S,38,Percent,Womens US Ecomm SHORTS,WSB,38%
FAHO25,WNUSECSHORTS,,XL,3,Percent,Womens US Ecomm SHORTS,WSB,3%
FAHO25,WNUSECSHORTS,,XS,15,Percent,Womens US Ecomm SHORTS,WSB,15%
FAHO25,WNUSECSHORTS,,XXL,0,Percent,Womens US Ecomm SHORTS,WSB,0%
FAHO25,WNUSECSHORTS,,XXS,0,Percent,Womens US Ecomm SHORTS,WSB,0%
FAHO25,WNUSECSHORTS Ext.,,L,12,Percent,Womens US Ecomm SHORTS Ext.,WSB,12%
FAHO25,WNUSECSHORTS Ext.,,M,32,Percent,Womens US Ecomm SHORTS Ext.,WSB,32%
FAHO25,WNUSECSHORTS Ext.,,S,38,Percent,Womens US Ecomm SHORTS Ext.,WSB,38%
FAHO25,WNUSECSHORTS Ext.,,XL,3,Percent,Womens US Ecomm SHORTS Ext.,WSB,3%
FAHO25,WNUSECSHORTS Ext.,,XS,13,Percent,Womens US Ecomm SHORTS Ext.,WSB,13%
FAHO25,WNUSECSHORTS Ext.,,XXL,1,Percent,Womens US Ecomm SHORTS Ext.,WSB,1%
FAHO25,WNUSECSHORTS Ext.,,XXS,1,Percent,Womens US Ecomm SHORTS Ext.,WSB,1%
FAHO25,WNUSECSKIRTS,,L,13,Percent,Womens US Ecomm SKIRTS,WSB,13%
FAHO25,WNUSECSKIRTS,,M,28,Percent,Womens US Ecomm SKIRTS,WSB,28%
